,RG,IS,MM,DD,HH,N,WR,WG,t,p,x,RF,W,B,D,IK,A,E,IL,sun_az,sun_h
3701,12.0,1.0,6.0,4.0,6.0,1.0,120.0,1.0,15.2,1006.7,9.8,92.0,-1.0,69.0,64.0,9.0,323.0,-387.0,9.0,70.12122949849086,12.346835830751042
3702,12.0,1.0,6.0,4.0,7.0,3.0,180.0,1.0,18.2,1006.8,11.1,86.0,-1.0,53.0,111.0,9.0,345.0,-404.0,9.0,80.60290987263951,21.954876376004805
3703,12.0,1.0,6.0,4.0,8.0,2.0,280.0,1.0,20.7,1006.8,11.2,74.0,-1.0,333.0,114.0,9.0,363.0,-419.0,9.0,91.51362229719092,31.860100122095563
3704,12.0,1.0,6.0,4.0,9.0,2.0,120.0,1.0,23.8,1006.9,11.1,61.0,-1.0,472.0,128.0,9.0,385.0,-437.0,9.0,103.7604635973634,41.701378914070204
3705,12.0,1.0,6.0,4.0,10.0,2.0,140.0,1.0,25.5,1006.6,12.5,62.0,-1.0,589.0,139.0,9.0,399.0,-447.0,9.0,118.8037041761109,50.96092361772379
3706,12.0,1.0,6.0,4.0,11.0,2.0,230.0,2.0,27.3,1006.6,12.0,54.0,-1.0,675.0,142.0,9.0,413.0,-459.0,9.0,138.93914047551084,58.72168340997497
3707,12.0,1.0,6.0,4.0,12.0,2.0,150.0,2.0,28.1,1006.1,11.3,48.0,-1.0,744.0,125.0,9.0,420.0,-464.0,9.0,166.21075855416194,63.348745258634096
3708,12.0,1.0,6.0,4.0,13.0,1.0,140.0,2.0,29.6,1005.4,10.3,40.0,-1.0,750.0,119.0,9.0,432.0,-473.0,9.0,197.25884299192364,63.042870938612545
3709,12.0,1.0,6.0,4.0,14.0,2.0,150.0,2.0,30.4,1005.0,10.3,39.0,-1.0,694.0,122.0,9.0,439.0,-479.0,9.0,223.71960908765507,57.95129784679505
3710,12.0,1.0,6.0,4.0,15.0,2.0,180.0,2.0,30.4,1004.5,11.8,44.0,-1.0,600.0,128.0,9.0,440.0,-479.0,9.0,243.1328574550747,49.950504240235524
3711,12.0,1.0,6.0,4.0,16.0,3.0,150.0,2.0,31.1,1003.8,13.0,47.0,-1.0,500.0,111.0,9.0,448.0,-483.0,9.0,257.7545131617632,40.588069223115546
3712,12.0,1.0,6.0,4.0,17.0,3.0,130.0,2.0,30.7,1003.0,11.0,40.0,-1.0,178.0,117.0,9.0,444.0,-481.0,9.0,269.7871832343645,30.71762588691768
3713,12.0,1.0,6.0,4.0,18.0,2.0,230.0,1.0,30.0,1002.6,9.1,35.0,-1.0,178.0,97.0,9.0,436.0,-476.0,9.0,280.6096795569864,20.829641539440633
3714,12.0,1.0,6.0,4.0,19.0,3.0,230.0,2.0,28.8,1002.5,9.3,38.0,-1.0,89.0,58.0,9.0,425.0,-468.0,9.0,291.0855008499125,11.276461198745437
3715,12.0,1.0,6.0,4.0,20.0,3.0,50.0,1.0,27.0,1002.6,12.2,55.0,-1.0,8.0,19.0,9.0,411.0,-457.0,9.0,301.8124941042096,2.3826174021014754
3716,12.0,1.0,6.0,4.0,21.0,3.0,60.0,1.0,23.2,1002.9,12.5,71.0,-1.0,0.0,0.0,9.0,380.0,-433.0,9.0,0.0,0.0
3717,12.0,1.0,6.0,4.0,22.0,3.0,30.0,3.0,23.7,1003.0,12.1,67.0,13.0,0.0,0.0,9.0,384.0,-436.0,9.0,0.0,0.0
3718,12.0,1.0,6.0,4.0,23.0,2.0,90.0,1.0,22.2,1002.7,12.2,74.0,13.0,0.0,0.0,9.0,373.0,-427.0,9.0,0.0,0.0
3719,12.0,1.0,6.0,4.0,24.0,2.0,330.0,3.0,20.7,1003.1,12.0,79.0,13.0,0.0,0.0,9.0,361.0,-419.0,9.0,0.0,0.0
3720,12.0,1.0,6.0,5.0,1.0,5.0,300.0,3.0,19.8,1003.5,11.3,79.0,13.0,0.0,0.0,9.0,355.0,-413.0,9.0,0.0,0.0
3721,12.0,1.0,6.0,5.0,2.0,3.0,60.0,2.0,19.2,1003.5,9.7,70.0,13.0,0.0,0.0,9.0,350.0,-410.0,9.0,0.0,0.0
3722,12.0,1.0,6.0,5.0,3.0,6.0,280.0,3.0,18.2,1003.9,9.8,76.0,13.0,0.0,0.0,9.0,346.0,-404.0,9.0,0.0,0.0
3723,12.0,1.0,6.0,5.0,4.0,7.0,350.0,4.0,18.7,1005.0,10.3,78.0,29.0,0.0,0.0,9.0,372.0,-409.0,9.0,0.0,0.0
3724,12.0,1.0,6.0,5.0,5.0,7.0,30.0,2.0,17.9,1005.2,10.5,83.0,17.0,0.0,14.0,9.0,358.0,-403.0,9.0,59.34491571842155,3.429196380714173
3725,12.0,1.0,6.0,5.0,6.0,7.0,130.0,2.0,17.3,1004.6,11.0,90.0,29.0,3.0,86.0,9.0,354.0,-400.0,9.0,70.0107229469796,12.408004746695003
3726,12.0,1.0,6.0,5.0,7.0,7.0,240.0,1.0,18.6,1004.0,11.3,85.0,3.0,3.0,114.0,9.0,356.0,-407.0,9.0,80.4836012636848,22.011021759060746
3727,12.0,1.0,6.0,5.0,8.0,7.0,220.0,3.0,19.8,1004.9,12.0,84.0,21.0,8.0,186.0,9.0,370.0,-414.0,9.0,91.38244000962837,31.91474057484571
3728,12.0,1.0,6.0,5.0,9.0,7.0,200.0,3.0,20.4,1005.7,12.1,82.0,-1.0,14.0,269.0,9.0,383.0,-418.0,9.0,103.61335545720428,41.75916775254121
3729,12.0,1.0,6.0,5.0,10.0,6.0,190.0,4.0,21.6,1005.8,12.3,77.0,-1.0,406.0,244.0,9.0,369.0,-424.0,9.0,118.63831191231169,51.02842285469568
3730,12.0,1.0,6.0,5.0,11.0,5.0,150.0,3.0,24.8,1005.7,14.3,74.0,-1.0,558.0,222.0,9.0,393.0,-443.0,9.0,138.76638245354826,58.80751387736437
3731,12.0,1.0,6.0,5.0,12.0,5.0,170.0,4.0,26.3,1005.5,13.4,63.0,-1.0,625.0,239.0,9.0,403.0,-452.0,9.0,166.08083989073023,63.45833125188703
3732,12.0,1.0,6.0,5.0,13.0,5.0,230.0,2.0,27.2,1005.3,11.2,50.0,2.0,314.0,264.0,9.0,418.0,-458.0,9.0,197.23114815411057,63.16630229460817
3733,12.0,1.0,6.0,5.0,14.0,7.0,60.0,1.0,24.5,1005.2,13.7,72.0,95.0,197.0,244.0,9.0,420.0,-443.0,9.0,223.76692237201917,58.07280530275445
3734,12.0,1.0,6.0,5.0,15.0,7.0,70.0,3.0,25.3,1004.9,12.8,64.0,29.0,192.0,169.0,9.0,425.0,-448.0,9.0,243.20428441830566,50.06576492152122
3735,12.0,1.0,6.0,5.0,16.0,5.0,120.0,6.0,23.7,1004.7,11.9,66.0,17.0,206.0,283.0,9.0,397.0,-437.0,9.0,257.82729057919113,40.69916745129548
3736,12.0,1.0,6.0,5.0,17.0,3.0,70.0,3.0,24.5,1004.2,12.7,67.0,29.0,286.0,156.0,9.0,394.0,-442.0,9.0,269.85441035995314,30.827424873386157
3737,12.0,1.0,6.0,5.0,18.0,3.0,60.0,2.0,25.0,1004.2,12.7,65.0,-1.0,144.0,119.0,9.0,394.0,-444.0,9.0,280.6694341805631,20.940436041172056
3738,12.0,1.0,6.0,5.0,19.0,4.0,10.0,2.0,25.5,1004.0,12.9,64.0,2.0,39.0,75.0,9.0,396.0,-447.0,9.0,291.1368040423339,11.389871421412181
3739,12.0,1.0,6.0,5.0,20.0,5.0,360.0,3.0,25.0,1004.2,12.8,66.0,-1.0,0.0,14.0,9.0,393.0,-444.0,9.0,301.85387632091044,2.499591212280899
3740,12.0,1.0,6.0,5.0,21.0,7.0,10.0,2.0,23.7,1004.9,12.9,71.0,-1.0,0.0,0.0,9.0,379.0,-436.0,9.0,0.0,0.0
3741,12.0,1.0,6.0,5.0,22.0,6.0,340.0,1.0,20.8,1005.4,12.6,83.0,-1.0,0.0,0.0,9.0,361.0,-419.0,9.0,0.0,0.0
3742,12.0,1.0,6.0,5.0,23.0,7.0,30.0,2.0,21.4,1005.0,13.2,84.0,13.0,0.0,0.0,9.0,352.0,-422.0,9.0,0.0,0.0
3743,12.0,1.0,6.0,5.0,24.0,7.0,360.0,3.0,21.3,1005.1,13.2,84.0,13.0,0.0,0.0,9.0,375.0,-423.0,9.0,0.0,0.0
3744,12.0,1.0,6.0,6.0,1.0,7.0,340.0,3.0,20.5,1004.8,12.7,85.0,13.0,0.0,0.0,9.0,375.0,-418.0,9.0,0.0,0.0
3745,12.0,1.0,6.0,6.0,2.0,7.0,350.0,3.0,20.2,1004.1,12.5,86.0,17.0,0.0,0.0,9.0,382.0,-417.0,9.0,0.0,0.0
3746,12.0,1.0,6.0,6.0,3.0,8.0,240.0,7.0,17.4,1006.0,10.8,88.0,95.0,0.0,0.0,9.0,391.0,-403.0,9.0,0.0,0.0
3747,12.0,1.0,6.0,6.0,4.0,8.0,40.0,3.0,16.8,1005.1,11.2,94.0,95.0,0.0,0.0,9.0,388.0,-400.0,9.0,0.0,0.0
3748,12.0,1.0,6.0,6.0,5.0,7.0,10.0,6.0,17.1,1003.1,11.3,94.0,29.0,0.0,8.0,9.0,339.0,-398.0,9.0,59.24490689845689,3.4924642929129006
3749,12.0,1.0,6.0,6.0,6.0,7.0,180.0,4.0,16.8,1005.1,11.0,93.0,-1.0,0.0,17.0,9.0,351.0,-397.0,9.0,69.90393656353538,12.46362515629618
3750,12.0,1.0,6.0,6.0,7.0,7.0,70.0,3.0,16.9,1003.3,11.3,94.0,25.0,28.0,108.0,9.0,344.0,-397.0,9.0,80.3684441281894,22.06175414902467
3751,12.0,1.0,6.0,6.0,8.0,5.0,300.0,1.0,18.4,1003.1,12.0,92.0,-1.0,214.0,217.0,9.0,346.0,-405.0,9.0,91.25582902148254,31.963975877337823
3752,12.0,1.0,6.0,6.0,9.0,2.0,310.0,2.0,20.2,1003.5,12.5,85.0,-1.0,425.0,172.0,9.0,358.0,-416.0,9.0,103.47116504511408,41.811389252984604
3753,12.0,1.0,6.0,6.0,10.0,2.0,90.0,1.0,22.0,1003.6,12.8,78.0,-1.0,272.0,350.0,9.0,373.0,-426.0,9.0,118.47779389284524,51.089983418050174
3754,12.0,1.0,6.0,6.0,11.0,4.0,310.0,1.0,23.6,1003.6,11.8,66.0,-1.0,256.0,389.0,9.0,385.0,-436.0,9.0,138.59709813441793,58.886879231003675
3755,12.0,1.0,6.0,6.0,12.0,6.0,200.0,1.0,23.8,1003.6,11.8,65.0,-1.0,278.0,483.0,9.0,392.0,-438.0,9.0,165.95029393399412,63.56117818313932
3756,12.0,1.0,6.0,6.0,13.0,7.0,350.0,1.0,25.3,1002.9,12.5,63.0,-1.0,78.0,236.0,9.0,416.0,-448.0,9.0,197.197968402019,63.28354021140629
3757,12.0,1.0,6.0,6.0,14.0,8.0,110.0,1.0,23.3,1002.4,12.9,73.0,80.0,11.0,139.0,9.0,403.0,-436.0,9.0,223.80675156416373,58.18910632207587
3758,12.0,1.0,6.0,6.0,15.0,7.0,120.0,2.0,23.6,1001.7,14.8,82.0,25.0,133.0,353.0,9.0,397.0,-437.0,9.0,243.26831037152235,50.176593352574294
3759,12.0,1.0,6.0,6.0,16.0,6.0,160.0,4.0,25.1,1001.0,13.6,69.0,1.0,286.0,297.0,9.0,394.0,-445.0,9.0,257.8933048750584,40.80625311295413
3760,12.0,1.0,6.0,6.0,17.0,5.0,190.0,3.0,26.3,999.9,12.4,58.0,-1.0,267.0,142.0,9.0,404.0,-452.0,9.0,269.9155056801865,30.933343571833806
3761,12.0,1.0,6.0,6.0,18.0,7.0,190.0,3.0,24.8,1000.2,11.5,59.0,-1.0,0.0,94.0,9.0,392.0,-443.0,9.0,280.7235747490747,21.047268532441684
3762,12.0,1.0,6.0,6.0,19.0,8.0,180.0,3.0,23.8,1000.0,12.5,68.0,3.0,0.0,44.0,9.0,388.0,-437.0,9.0,291.18292302990227,11.499072713643356
3763,12.0,1.0,6.0,6.0,20.0,8.0,300.0,4.0,21.3,1002.0,10.9,70.0,29.0,0.0,8.0,9.0,368.0,-422.0,9.0,301.8904832794754,2.6119777785133627
3764,12.0,1.0,6.0,6.0,21.0,7.0,290.0,3.0,20.9,1002.2,11.8,77.0,95.0,0.0,0.0,9.0,372.0,-420.0,9.0,0.0,0.0
3765,12.0,1.0,6.0,6.0,22.0,7.0,290.0,3.0,20.0,1002.9,11.5,79.0,29.0,0.0,0.0,9.0,363.0,-415.0,9.0,0.0,0.0
3766,12.0,1.0,6.0,6.0,23.0,7.0,260.0,2.0,19.9,1003.3,10.7,74.0,-1.0,0.0,0.0,9.0,380.0,-416.0,9.0,0.0,0.0
3767,12.0,1.0,6.0,6.0,24.0,7.0,270.0,3.0,19.4,1003.4,10.2,73.0,-1.0,0.0,0.0,9.0,388.0,-413.0,9.0,0.0,0.0
3768,12.0,1.0,6.0,7.0,1.0,7.0,240.0,3.0,19.3,1003.7,10.2,73.0,2.0,0.0,0.0,9.0,388.0,-413.0,9.0,0.0,0.0
3769,12.0,1.0,6.0,7.0,2.0,6.0,270.0,3.0,18.4,1003.9,9.5,72.0,-1.0,0.0,0.0,9.0,370.0,-407.0,9.0,0.0,0.0
3770,12.0,1.0,6.0,7.0,3.0,7.0,260.0,4.0,18.1,1004.2,9.1,71.0,-1.0,0.0,0.0,9.0,380.0,-406.0,9.0,0.0,0.0
3771,12.0,1.0,6.0,7.0,4.0,8.0,290.0,4.0,17.2,1004.3,9.0,74.0,-1.0,0.0,0.0,9.0,375.0,-401.0,9.0,0.0,0.0
3772,12.0,1.0,6.0,7.0,5.0,7.0,280.0,4.0,16.4,1005.1,8.4,73.0,-1.0,0.0,3.0,9.0,370.0,-397.0,9.0,59.14822658787733,3.549965066553336
3773,12.0,1.0,6.0,7.0,6.0,7.0,320.0,4.0,15.5,1005.5,8.4,77.0,-1.0,0.0,22.0,9.0,365.0,-392.0,9.0,69.8009552710743,12.513714475325873
3774,12.0,1.0,6.0,7.0,7.0,8.0,310.0,4.0,14.4,1005.9,8.1,79.0,-1.0,6.0,161.0,9.0,375.0,-387.0,9.0,80.25753512656169,22.107098828906064
3775,12.0,1.0,6.0,7.0,8.0,8.0,330.0,5.0,14.9,1006.4,7.9,75.0,-1.0,3.0,181.0,9.0,377.0,-390.0,9.0,91.13390492481858,32.00783742409758
3776,12.0,1.0,6.0,7.0,9.0,8.0,320.0,5.0,15.4,1006.9,7.8,72.0,-1.0,3.0,186.0,9.0,380.0,-392.0,9.0,103.33403962425156,41.85807766213189
3777,12.0,1.0,6.0,7.0,10.0,8.0,300.0,3.0,15.2,1007.5,7.9,74.0,-1.0,6.0,311.0,9.0,363.0,-390.0,9.0,118.32234934817063,51.145635263812345
3778,12.0,1.0,6.0,7.0,11.0,7.0,310.0,4.0,16.5,1007.7,7.7,66.0,-1.0,53.0,422.0,9.0,343.0,-395.0,9.0,138.43155038757047,58.959789632976744
3779,12.0,1.0,6.0,7.0,12.0,7.0,320.0,5.0,17.1,1007.9,7.4,62.0,-1.0,128.0,297.0,9.0,362.0,-400.0,9.0,165.8193624845595,63.657257225642
3780,12.0,1.0,6.0,7.0,13.0,7.0,320.0,4.0,17.3,1007.9,7.4,61.0,-1.0,125.0,425.0,9.0,363.0,-401.0,9.0,197.15937756832906,63.39452811839194
3781,12.0,1.0,6.0,7.0,14.0,6.0,330.0,5.0,18.8,1008.0,7.6,57.0,-1.0,183.0,394.0,9.0,364.0,-409.0,9.0,223.83907272075658,58.300141488012045
3782,12.0,1.0,6.0,7.0,15.0,7.0,310.0,5.0,19.6,1008.0,6.9,49.0,-1.0,114.0,350.0,9.0,378.0,-414.0,9.0,243.32490234584742,50.28293028905903
3783,12.0,1.0,6.0,7.0,16.0,7.0,310.0,5.0,19.8,1007.7,7.0,49.0,-1.0,75.0,197.0,9.0,379.0,-415.0,9.0,257.9525343116679,40.909264571869905
3784,12.0,1.0,6.0,7.0,17.0,7.0,270.0,4.0,18.5,1007.7,6.4,49.0,-1.0,3.0,186.0,9.0,383.0,-408.0,9.0,269.97045973287663,31.035316950942576
3785,12.0,1.0,6.0,7.0,18.0,7.0,300.0,5.0,18.4,1007.8,6.7,51.0,-1.0,3.0,103.0,9.0,382.0,-408.0,9.0,280.77210313664784,21.15007088916481
3786,12.0,1.0,6.0,7.0,19.0,5.0,250.0,3.0,18.0,1007.8,6.9,54.0,-1.0,47.0,83.0,9.0,358.0,-404.0,9.0,291.2238708006288,11.603994962695454
3787,12.0,1.0,6.0,7.0,20.0,5.0,260.0,3.0,17.6,1008.2,6.7,54.0,-1.0,0.0,17.0,9.0,356.0,-402.0,9.0,301.9223395247571,2.7197067763324183
3788,12.0,1.0,6.0,7.0,21.0,7.0,230.0,2.0,16.2,1008.3,7.7,68.0,-1.0,0.0,0.0,9.0,369.0,-396.0,9.0,0.0,0.0
3789,12.0,1.0,6.0,7.0,22.0,7.0,200.0,2.0,15.7,1008.7,7.8,71.0,-1.0,0.0,0.0,9.0,366.0,-393.0,9.0,0.0,0.0
3790,12.0,1.0,6.0,7.0,23.0,7.0,200.0,3.0,15.0,1008.9,8.0,76.0,-1.0,0.0,0.0,9.0,362.0,-389.0,9.0,0.0,0.0
3791,12.0,1.0,6.0,7.0,24.0,6.0,300.0,2.0,15.8,1009.4,7.7,69.0,-1.0,0.0,0.0,9.0,354.0,-392.0,9.0,0.0,0.0
3792,12.0,1.0,6.0,8.0,1.0,7.0,240.0,2.0,14.6,1009.2,7.5,73.0,-1.0,0.0,0.0,9.0,347.0,-386.0,9.0,0.0,0.0
3793,12.0,1.0,6.0,8.0,2.0,8.0,270.0,3.0,14.2,1008.8,7.6,76.0,-1.0,0.0,0.0,9.0,357.0,-385.0,9.0,0.0,0.0
3794,12.0,1.0,6.0,8.0,3.0,7.0,280.0,4.0,14.8,1009.0,6.7,65.0,-1.0,0.0,0.0,9.0,361.0,-388.0,9.0,0.0,0.0
3795,12.0,1.0,6.0,8.0,4.0,6.0,240.0,1.0,13.0,1009.1,7.0,76.0,-1.0,0.0,0.0,9.0,327.0,-376.0,9.0,0.0,0.0
3796,12.0,1.0,6.0,8.0,5.0,6.0,240.0,2.0,13.7,1009.4,6.4,66.0,-1.0,0.0,22.0,9.0,331.0,-380.0,9.0,59.05495102305689,3.601709330311005
3797,12.0,1.0,6.0,8.0,6.0,6.0,250.0,3.0,13.3,1009.8,6.8,72.0,-1.0,0.0,61.0,9.0,328.0,-378.0,9.0,69.70186242475197,12.558292217873554
3798,12.0,1.0,6.0,8.0,7.0,7.0,270.0,4.0,14.0,1010.2,6.9,70.0,-1.0,11.0,114.0,9.0,356.0,-384.0,9.0,80.15096871270084,22.147083065890698
3799,12.0,1.0,6.0,8.0,8.0,5.0,260.0,4.0,14.8,1010.3,7.2,69.0,-1.0,42.0,206.0,9.0,330.0,-386.0,9.0,91.01678030832494,32.04635852950613
3800,12.0,1.0,6.0,8.0,9.0,4.0,290.0,4.0,15.4,1010.7,6.7,62.0,-1.0,181.0,200.0,9.0,329.0,-389.0,9.0,103.20212248660961,41.89926921681785
3801,12.0,1.0,6.0,8.0,10.0,6.0,300.0,4.0,16.8,1010.9,6.6,56.0,-1.0,208.0,261.0,9.0,350.0,-397.0,9.0,118.1721727996323,51.19541068474487
3802,12.0,1.0,6.0,8.0,11.0,5.0,310.0,5.0,17.8,1011.1,6.2,49.0,-1.0,278.0,247.0,9.0,350.0,-402.0,9.0,138.26999910496306,59.02625825431553
3803,12.0,1.0,6.0,8.0,12.0,5.0,290.0,4.0,18.5,1011.0,6.1,47.0,-1.0,342.0,247.0,9.0,355.0,-406.0,9.0,165.68829226081124,63.746542686613
3804,12.0,1.0,6.0,8.0,13.0,4.0,320.0,5.0,19.7,1010.9,6.1,43.0,-1.0,439.0,300.0,9.0,358.0,-413.0,9.0,197.1154602615647,63.499211123770145
3805,12.0,1.0,6.0,8.0,14.0,3.0,310.0,5.0,19.7,1011.1,6.1,43.0,-1.0,406.0,214.0,9.0,356.0,-413.0,9.0,223.86387096367827,58.40585176626404
3806,12.0,1.0,6.0,8.0,15.0,4.0,320.0,6.0,20.3,1011.1,5.2,36.0,-1.0,425.0,189.0,9.0,360.0,-416.0,9.0,243.37403375273175,50.38471648262921
3807,12.0,1.0,6.0,8.0,16.0,4.0,300.0,5.0,20.5,1011.2,4.6,31.0,-1.0,214.0,172.0,9.0,364.0,-418.0,9.0,258.0049617754035,41.008140287026265
3808,12.0,1.0,6.0,8.0,17.0,4.0,320.0,3.0,19.8,1010.9,4.7,33.0,-1.0,164.0,161.0,9.0,359.0,-414.0,9.0,270.0192666156572,31.13328036390893
3809,12.0,1.0,6.0,8.0,18.0,4.0,310.0,3.0,20.7,1010.9,4.7,31.0,-1.0,42.0,125.0,9.0,366.0,-419.0,9.0,280.8150240756251,21.248775731868744
3810,12.0,1.0,6.0,8.0,19.0,4.0,340.0,2.0,18.9,1010.9,5.1,38.0,-1.0,53.0,86.0,9.0,357.0,-409.0,9.0,291.2596626631557,11.704569181250065
3811,12.0,1.0,6.0,8.0,20.0,2.0,330.0,3.0,18.7,1010.7,5.2,40.0,-1.0,14.0,25.0,9.0,349.0,-407.0,9.0,301.94947143673625,2.822709375735132
3812,12.0,1.0,6.0,8.0,21.0,2.0,350.0,1.0,16.7,1011.2,5.7,49.0,-1.0,0.0,0.0,9.0,333.0,-396.0,9.0,0.0,0.0
3813,12.0,1.0,6.0,8.0,22.0,1.0,50.0,1.0,13.9,1011.5,6.8,69.0,-1.0,0.0,0.0,9.0,314.0,-380.0,9.0,0.0,0.0
3814,12.0,1.0,6.0,8.0,23.0,0.0,10.0,1.0,11.5,1011.8,6.7,80.0,-1.0,0.0,0.0,9.0,299.0,-367.0,9.0,0.0,0.0
3815,12.0,1.0,6.0,8.0,24.0,0.0,40.0,2.0,10.6,1011.6,6.5,83.0,-1.0,0.0,0.0,9.0,293.0,-362.0,9.0,0.0,0.0
3816,12.0,1.0,6.0,9.0,1.0,0.0,20.0,1.0,10.6,1011.5,6.5,82.0,-1.0,0.0,0.0,9.0,293.0,-362.0,9.0,0.0,0.0
3817,12.0,1.0,6.0,9.0,2.0,0.0,350.0,2.0,10.3,1011.2,6.3,82.0,-1.0,0.0,0.0,9.0,291.0,-361.0,9.0,0.0,0.0
3818,12.0,1.0,6.0,9.0,3.0,1.0,360.0,3.0,10.0,1011.0,6.2,82.0,-1.0,0.0,0.0,9.0,289.0,-359.0,9.0,0.0,0.0
3819,12.0,1.0,6.0,9.0,4.0,1.0,350.0,3.0,9.5,1010.8,6.1,83.0,-1.0,0.0,0.0,9.0,286.0,-357.0,9.0,0.0,0.0
3820,12.0,1.0,6.0,9.0,5.0,2.0,360.0,3.0,9.3,1010.5,6.0,84.0,-1.0,17.0,25.0,9.0,286.0,-356.0,9.0,58.96515532224953,3.64770991611624
3821,12.0,1.0,6.0,9.0,6.0,2.0,20.0,3.0,10.8,1010.3,6.5,81.0,-1.0,94.0,58.0,9.0,295.0,-363.0,9.0,69.60673971143676,12.597379969489072
3822,12.0,1.0,6.0,9.0,7.0,2.0,290.0,1.0,13.5,1010.3,6.8,72.0,-1.0,242.0,75.0,9.0,312.0,-378.0,9.0,80.04883701124521,22.181736066197356
3823,12.0,1.0,6.0,9.0,8.0,1.0,80.0,1.0,16.5,1010.4,7.6,65.0,-1.0,389.0,92.0,9.0,332.0,-394.0,9.0,90.90456459646585,32.079574362262456
3824,12.0,1.0,6.0,9.0,9.0,1.0,160.0,1.0,17.9,1010.2,7.3,58.0,-1.0,542.0,100.0,9.0,342.0,-402.0,9.0,103.07555271497164,41.935002056849676
3825,12.0,1.0,6.0,9.0,10.0,1.0,130.0,3.0,19.7,1009.7,6.8,48.0,-1.0,650.0,122.0,9.0,354.0,-413.0,9.0,118.02745364987697,51.239344208339446
3826,12.0,1.0,6.0,9.0,11.0,2.0,120.0,3.0,20.7,1009.4,6.3,42.0,-1.0,717.0,142.0,9.0,362.0,-419.0,9.0,138.1127004801537,59.08630119958212
3827,12.0,1.0,6.0,9.0,12.0,2.0,150.0,3.0,21.6,1008.8,6.7,42.0,-1.0,797.0,117.0,9.0,368.0,-424.0,9.0,165.55733419028994,63.82901204333858
3828,12.0,1.0,6.0,9.0,13.0,1.0,130.0,3.0,21.8,1008.2,5.8,36.0,-1.0,797.0,106.0,9.0,370.0,-425.0,9.0,197.06631190666883,63.597536108588656
3829,12.0,1.0,6.0,9.0,14.0,1.0,130.0,2.0,22.7,1007.5,6.0,35.0,-1.0,750.0,103.0,9.0,377.0,-430.0,9.0,223.88114076050329,58.50617856695998
3830,12.0,1.0,6.0,9.0,15.0,1.0,100.0,2.0,23.5,1006.8,6.2,35.0,-1.0,661.0,97.0,9.0,383.0,-435.0,9.0,243.41568458318972,50.48189272796327
3831,12.0,1.0,6.0,9.0,16.0,1.0,140.0,2.0,23.7,1006.6,5.3,29.0,-1.0,550.0,83.0,9.0,384.0,-436.0,9.0,258.050574898905,41.102818860365055
3832,12.0,1.0,6.0,9.0,17.0,0.0,150.0,4.0,24.1,1005.8,6.5,35.0,-1.0,406.0,75.0,9.0,387.0,-439.0,9.0,270.0619240598637,31.227169600323837
3833,12.0,1.0,6.0,9.0,18.0,0.0,120.0,3.0,23.7,1005.2,6.1,33.0,-1.0,247.0,67.0,9.0,384.0,-436.0,9.0,280.85234519856897,21.343316480927534
3834,12.0,1.0,6.0,9.0,19.0,0.0,110.0,3.0,22.5,1004.9,8.3,49.0,-1.0,111.0,47.0,9.0,375.0,-429.0,9.0,291.29031626584543,11.800727563896151
3835,12.0,1.0,6.0,9.0,20.0,0.0,90.0,2.0,20.3,1004.5,7.8,53.0,-1.0,19.0,19.0,9.0,359.0,-416.0,9.0,301.9719072327077,2.9209182963651235
3836,12.0,1.0,6.0,9.0,21.0,0.0,120.0,2.0,18.5,1004.3,7.1,54.0,-1.0,0.0,0.0,9.0,346.0,-406.0,9.0,0.0,0.0
3837,12.0,1.0,6.0,9.0,22.0,0.0,110.0,3.0,17.6,1004.3,6.9,55.0,-1.0,0.0,0.0,9.0,339.0,-401.0,9.0,0.0,0.0
3838,12.0,1.0,6.0,9.0,23.0,0.0,120.0,4.0,17.4,1004.2,6.9,56.0,-1.0,0.0,0.0,9.0,338.0,-400.0,9.0,0.0,0.0
3839,12.0,1.0,6.0,9.0,24.0,0.0,100.0,2.0,16.4,1003.8,7.3,64.0,-1.0,0.0,0.0,9.0,331.0,-394.0,9.0,0.0,0.0
3840,12.0,1.0,6.0,10.0,1.0,0.0,70.0,1.0,15.5,1003.6,7.5,69.0,-1.0,0.0,0.0,9.0,325.0,-389.0,9.0,0.0,0.0
3841,12.0,1.0,6.0,10.0,2.0,0.0,330.0,2.0,15.3,1003.4,7.6,71.0,-1.0,0.0,0.0,9.0,323.0,-388.0,9.0,0.0,0.0
3842,12.0,1.0,6.0,10.0,3.0,0.0,30.0,1.0,14.8,1003.6,7.6,72.0,-1.0,0.0,0.0,9.0,320.0,-385.0,9.0,0.0,0.0
3843,12.0,1.0,6.0,10.0,4.0,0.0,290.0,1.0,14.0,1003.6,7.4,75.0,-1.0,0.0,0.0,9.0,315.0,-381.0,9.0,0.0,0.0
3844,12.0,1.0,6.0,10.0,5.0,0.0,320.0,3.0,14.0,1003.7,7.5,75.0,-1.0,11.0,25.0,9.0,315.0,-381.0,9.0,58.87891340476256,3.687981848294788
3845,12.0,1.0,6.0,10.0,6.0,0.0,320.0,2.0,15.4,1003.8,7.8,72.0,-1.0,89.0,61.0,9.0,324.0,-388.0,9.0,69.51566705422725,12.631001360271238
3846,12.0,1.0,6.0,10.0,7.0,0.0,340.0,2.0,17.7,1003.8,8.0,64.0,-1.0,206.0,92.0,9.0,340.0,-401.0,9.0,79.95122970158783,22.211088930102086
